MRP,SP,cat_url,description,img_url,product_url,title,
120,94,https://www.jiomart.com/c/groceries/personal-care/bath-hand-wash/119,,https://www.jiomart.com/images/product/420x420/590032709/santoor-almond-soft-sandal-soap-150-g-pack-of-3-0-20200902.jpg,https://www.jiomart.com/p/groceries/santoor-almond-soft-sandal-soap-150-g-pack-of-3/590032709,Santoor Almond Soft & Sandal Soap 150 g (Pack of 3),
200,180,https://www.jiomart.com/c/groceries/personal-care/bath-hand-wash/119,"Dettol Original Soap has nourishing moisturizers. Dettol's trusted germ protection helps make skin softer smoother and healthier every day. It protects against a wide range of unseen germs with nourishing multi-vitamins. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491107791/dettol-original-soap-125-g-pack-of-4-0-20201015.jpg,https://www.jiomart.com/p/groceries/dettol-original-soap-125-g-pack-of-4/491107791,Dettol Original Soap 125 g (Pack of 4),
199,185.07,https://www.jiomart.com/c/groceries/personal-care/feminine-hygiene/134," It's time to get ready for a meeting or a last minute party in just a few minutes with Veet Full Body Waxing Kit for Sensitive Skin. It is efficient when it comes to pulling out even 1.5 mm hair on your hands and legs, thus giving you long-lasting smoothness. This ready-to-use pack gives you perfect waxing results in just five easy steps. It is enriched with the goodness of Almond Oil and Vitamin E which is well known for its moisturizing properties that leaves your skin silky-soft, nourished and moisturized for the whole day. So what are you waiting for? Buy the product at the best rate, right here! ",https://www.jiomart.com/images/product/420x420/491089174/veet-easy-gelwax-full-body-waxing-kit-for-sensitive-skin-20-pcs-0-20201015.jpg,https://www.jiomart.com/p/groceries/veet-easy-gelwax-full-body-waxing-kit-for-sensitive-skin-20-pcs/491089174,Veet Easy-Gelwax Full Body Waxing Kit for Sensitive Skin 20 pcs,
220,204.6,https://www.jiomart.com/c/groceries/personal-care/feminine-hygiene/134,"Gillette Venus Women Razor with Aloe Glide Strips features protective cushions for a smooth and close shave. This is designed with women's curves in mind. The handles are designed for a comfortable grip to pivoting heads that contour to curves that helps reveal visibly smooth skin. So what are you waiting for? Buy this product at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490729020/gillette-venus-women-razor-with-aloe-glide-strips-0-20200707.jpg,https://www.jiomart.com/p/groceries/gillette-venus-women-razor-with-aloe-glide-strips/490729020,Gillette Venus Women Razor with Aloe Glide Strips,
200,100,https://www.jiomart.com/c/groceries/personal-care/feminine-hygiene/134,"Supermax Triple Blade Disposable Razor for Women is enhanced with 3 blade technology for a closer shave. With an Italian design elastomer grip and extra long handle which gives you greater control, Supermax comes with a unique nature strip that keeps your skin irritation free and moisturized. So what are you waiting for? Buy the product at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491439639/supermax-3blade-disposable-comfort-grip-womens-5-pp-0-20200518.jpg,https://www.jiomart.com/p/groceries/supermax-triple-blade-disposable-razor-for-women-5-pcs/491439639,Supermax Triple Blade Disposable Razor for Women 5 pcs,
350,325,https://www.jiomart.com/c/groceries/personal-care/feminine-hygiene/134,"Gillette Venus Breeze Razor for Women with Avocado Oil with 3 blades and a protective cushion that gives you an incredibly close shave, it protects you from cuts and rashes. It has round pivoting head specially designed for great control and to deliver essential smoothness while shaving, making it the perfect shaving tool for women. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491335679/gillette-venus-breeze-women-razor-with-avocado-gel-bars-0-20200922.jpg,https://www.jiomart.com/p/groceries/gillette-venus-breeze-women-razor-with-avocado-gel-bars/491335679,Gillette Venus Breeze Women Razor with Avocado Gel Bars,
60,54,https://www.jiomart.com/c/groceries/personal-care/feminine-hygiene/134,"Gillette Simply Venus Manual Shaving Razor 3 Blades is specially designed for the contours of a woman for an incredibly smooth shave. The spring-mounted blades automatically adjust to the contours to smoothly remove the hair. The Honeycomb guard provides the necessary cushioning around the blades for comfort and protection from unwanted cuts. So what are you waiting for? Buy the product at the best rate, right here!!",https://www.jiomart.com/images/product/420x420/491349632/gillette-simply-venus-manual-shaving-razor-3-blades-for-women-0-20200707.jpg,https://www.jiomart.com/p/groceries/gillette-simply-venus-manual-shaving-razor-3-blades-for-women/491349632,Gillette Simply Venus Manual Shaving Razor 3 Blades for Women,
125,110,https://www.jiomart.com/c/groceries/personal-care/feminine-hygiene/134,"Experience silky smooth skin and delightful scent with Veet Aloe Vera & Vitamin E Hair Removal Cream for Sensitive Skin. It is enriched with the goodness of Aloe Vera and Vitamin E that gives you silky-soft, moisturized and pampered skin all day long. So what are you waiting for? Buy the product at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490002872/veet-silk-fresh-hair-removal-cream-for-sensitive-skin-50-gm-0-20200518.jpg,https://www.jiomart.com/p/groceries/veet-silk-fresh-aloe-vera-vitamin-e-hair-removal-cream-for-sensitive-skin-50-g/490002872,Veet Silk & Fresh Aloe Vera & Vitamin E Hair Removal Cream for Sensitive Skin 50 g,
135,125.55,https://www.jiomart.com/c/groceries/personal-care/feminine-hygiene/134,"Whisper understands the need of a woman during her menstrual cycle! Try Whisper Ultra Soft Sanitary Napkin with Wings to get all-day-long freshness and confidence to do what you wish to. It is soft on your skin and gives you complete leakage protection. So what are you waiting for? Buy the product online at the best rates, right here!",https://www.jiomart.com/images/product/420x420/491319941/whisper-ultra-soft-sanitary-napkin-with-wings-xl-15-pads-0-20201015.jpg,https://www.jiomart.com/p/groceries/whisper-ultra-soft-sanitary-napkin-with-wings-xl-15-pads/491319941,Whisper Ultra Soft Sanitary Napkin with Wings (XL) 15 pads,
275,244,https://www.jiomart.com/c/groceries/personal-care/feminine-hygiene/134,"Gillette Simply Venus Manual Shaving Razor is specially designed for the contours of a woman for an incredibly smooth shave. The spring-mounted blades automatically adjust to the contours to smoothly remove the hair. The Honeycomb guard provides the necessary cushioning around the blades for comfort and protection from unwanted cuts. So what are you waiting for? Buy the product online at the best rate, right here!!",https://www.jiomart.com/images/product/420x420/491601812/gillette-simply-venus-manual-shaving-cartridge-5-pcs-0-20201015.jpg,https://www.jiomart.com/p/groceries/gillette-simply-venus-manual-shaving-cartridge-5-pcs/491601812,Gillette Simply Venus Manual Shaving Cartridge 5 pcs,
125,110,https://www.jiomart.com/c/groceries/personal-care/feminine-hygiene/134,"Experience silky smooth skin and delightful scent with Veet Silk & Fresh Hair Removal Cream for Normal Skin. It works close to the root of the hair, thus giving you superior and long-lasting smoothness. This hair removal cream is enriched with the goodness of Lotus Milk that gives you silky-soft, moisturized and pampered skin for the whole day. So what are you waiting for? Buy the product at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490002871/veet-silk-fresh-hair-removal-cream-for-normal-skin-50-gm-0-20200518.jpg,https://www.jiomart.com/p/groceries/veet-silk-fresh-lotus-milk-jasmine-hair-removal-cream-for-normal-skin-50-g/490002871,Veet Silk & Fresh Lotus Milk & Jasmine Hair Removal Cream for Normal Skin 50 g,
220,204.6,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillete Mach3 Start Cartridges are engineered for a closer shave without all the redness. It has DuraComfort provides long-lasting comfort and feature advanced skin guards that prepare your hair to be cut while the gel strip helps to protect against redness. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491468312/gillete-mach3-start-cartridges-2-pcs-0-20200707.jpg,https://www.jiomart.com/p/groceries/gillete-mach3-start-cartridges-2-pcs/491468312,Gillete Mach3 Start Cartridges 2 pcs,
199,99.5,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Supermax Classic Shaving Foam is enriched with anÂ exclusive triple action formula of Tea Tree, Vitamin E and Aloe Vera that naturally exfoliates and reduces skin irritation, heals cuts and moisturizes your skin. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491187125/supermax-shaving-foam-400ml-classic-0-20200518.jpg,https://www.jiomart.com/p/groceries/supermax-classic-shaving-foam-400-ml/491187125,Supermax Classic Shaving Foam 400 ml,
290,269.7,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Mach3 Turbo 3 Blades Manual Shaving Razor delivers a close shave, without causing redness. It features three dura-comfort blades and a lubrication strip that glides to help you protect the skin from irritation and to shave your facial hair with ease. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491179961/gillette-mach3-turbo-manual-shaving-razor-3-blades-0-20201015.jpg,https://www.jiomart.com/p/groceries/gillette-mach3-turbo-manual-shaving-razor-3-blades/491179961,Gillette Mach3 Turbo Manual Shaving Razor 3 Blades,
54,49,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"The Gillette Shaving Brush has long bristles that generate extra lather, making it easy to shave. The contoured handle of the brush ensures an easy and comfortable grip. Now have smooth and easy shaving experience using this brush. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490008610/gillette-shaving-brush-0-20200707.jpg,https://www.jiomart.com/p/groceries/gillette-shaving-brush/490008610,Gillette Shaving Brush,
169,129,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Mach3 Start Manual Razor features 3 stronger-than-steel blades that stay sharper, longer and a pivoting head that transfers the pressure of your hand away from the blades for better skin comfort. Open architecture allows easy rinsing, and 5 soft microfins create a smooth surface for a comfortable shave. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/491468315/gillette-mach3-start-manual-razor-1-pc-0-20200919.jpg,https://www.jiomart.com/p/groceries/gillette-mach3-start-manual-razor-1-pc/491468315,Gillette Mach3 Start Manual Razor 1 pc,
85,79.05,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Series Sensitive Skin Shave Gel is lightly scented and contains Aloe with effective lubricants. It has the triple protection formula which protects your skin against nicks, redness and tightness so that you get an incredibly smooth shave. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490008274/gillette-series-sensitive-skin-shave-gel-60-g-0-20200707.jpg,https://www.jiomart.com/p/groceries/gillette-series-sensitive-skin-shave-gel-60-g/490008274,Gillette Series Sensitive Skin Shave Gel 60 g,
85,79.05,https://www.jiomart.com/c/groceries/personal-care/men-s-grooming/163,"Gillette Series Moisturizing Shave Gel features Glycerin plus high-grade emollients and lubricants that gives you a comfortable and moisturized shaving experience. The triple-protection formula helps you protect the skin against nicks, redness and tightness, making it the right shaving product. So what are you waiting for? Buy the product online at the best rate, right here!",https://www.jiomart.com/images/product/420x420/490008273/gillette-series-moisturizing-shave-gel-60-g-0-20200919.jpg,https://www.jiomart.com/p/groceries/gillette-series-moisturizing-shave-gel-60-g/490008273,Gillette Series Moisturizing Shave Gel 60 g,
